run_idx,record_idx,timestamp,model,target,prompt,text,aspect,esg,tone,sentiment,sentiment_score,labels,reasoning,target_doc,text_len_words
110,2,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,"Misi Perusahaan ... dengan adanya rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",social,s,commitment,neutral,0.0,[],"Segment outlines a future plan (Biotown) as part of the mission, indicating a commitment to health-oriented sustainable development, thus tone commitment, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,18
110,3,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,Pengembangan kawasan yang dilaksanakan ... sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB (SDGs) ... menyediakan ruang terbuka hijau ... menanami ... dapat memberikan kontribusi positif terkait penanganan perubahan iklim.,environmental,e,action,neutral,0.0,['climate-d-s'],"Segment details concrete environmental actions (green open space, tree planting) aimed at climate change mitigation, labeled climate-d-s, tone action, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
110,4,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,Kampanye nilai-nilai keberlanjutan ... perlu terus didorong ... evaluasi ... Keterlibatan pemangku kepentingan ... sosialisasi budaya keberlanjutan ke karyawan.,social,s,commitment,neutral,0.0,[],"Segment discusses ongoing efforts to embed sustainability values through stakeholder engagement and education, indicating a commitment, thus tone commitment, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,19
110,5,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,Strategi Keberlanjutan ... Perseroan dalam merencanakan dan melaksanakan pengembangan kawasan ... mengacu pada Visi ... menghindari hal-hal yang bertentangan dengan Tujuan Pembangunan Berkelanjutan/TPB ... Keterlibatan pemangku kepentingan ... evaluasi ...,strategy,e,commitment,neutral,0.0,['strategy'],"Segment outlines the company's sustainability strategy aligned with Vision and SDGs, indicating a strategic commitment, thus labeled strategy, tone commitment, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,30
110,6,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,Sambutan Direksi ... terima kasih ... semoga Tuhan ...,none,none,none,neutral,0.0,['none'],"Segment is a gratitude statement from the Board, not related to ESG, thus aspect none, label none, tone none, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,9
110,7,2026-06-03T18:42:37Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_9,tone_chain_of_thought_indonesian.md,Sambutan Dewan Komisaris ... terima kasih ...,none,none,none,neutral,0.0,['none'],"Segment is a gratitude statement from the Board of Commissioners, not related to ESG, thus aspect none, label none, tone none, sentiment neutral.",Sustainability_Report_PT_Sentul_City_Tbk_2025,7
112,0,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",pemanfaatan lingkungan dalam pengembangan kota,e,action,neutral,0.0,"['climate-d-s', 'environmental-claims', 'strategy']",Mengekspresikan pendekatan pembangunan kota hijau yang berkelanjutan tanpa mengekspresikan hasil atau komitmen masa depan.,Sustainability_Report_PT_Sentul_City_Tbk_2025,26
112,1,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",rencana pengembangan biotown sebagai kota kesehatan pertama,s,commitment,neutral,0.0,"['commitment', 'opportunity']","Menyatakan rencana masa depan untuk mengembangkan Biotown sebagai kota kesehatan pertama, menunjukkan komitmen terhadap kesehatan dan sustainability.",Sustainability_Report_PT_Sentul_City_Tbk_2025,13
112,2,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"menyediakan ruang terbuka hijau sesuai dengan ketentuan serta menanami ruang terbuka hijau yang ada dengan berbagai jenis pohon yang dipilih secara selektif. Langkah tersebut diharapkan dapat memberikan kontribusi positif terkait penanganan perubahan iklim dan sekaligus dapat mempertahankan kondisi lingkungan hidup secara berkesinambungan serta mempertahankan lingkungan yang asri, hijau, dan udara segar baik dalam jangka pendek maupun jangka panjang.",pembuatan dan penanaman ruang terbuka hijau untuk mitigasi iklim,e,outcome,positive,1.0,"['climate-d-s', 'environmental-claims']",Menunjukkan kontribusi positif yang diharapkan dari penanaman pohon dan ruang hijau untuk mitigasi iklim.,Sustainability_Report_PT_Sentul_City_Tbk_2025,58
112,3,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,Efektivitas model kampanye nilai keberlanjutan perlu dievaluasi secara berkala agar secara periodik dapat dilakukan perbaikan dan penyesuaian dengan kondisi lingkungan usaha.,penilaian periodik efektivitas kampanye keberlanjutan,none,none,neutral,0.0,['none'],Menggambarkan proses evaluasi tanpa mengekspresikan hasil atau komitmen.,Sustainability_Report_PT_Sentul_City_Tbk_2025,21
112,4,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"Perseroan melakukan sosialisasi budaya berkelanjutan dengan cara yang paling sederhana, antara lain dengan menyampaikan kepada karyawan berbagai modul dan contoh praktik keberlanjutan melalui situs web Perseroan.",sosialisasi budaya keberlanjutan ke karyawan,g,action,neutral,0.0,['governance'],Membangun kesadaran melalui sosialisasi budaya keberlanjutan ke karyawan tanpa mengekspresikan hasil atau komitmen.,Sustainability_Report_PT_Sentul_City_Tbk_2025,26
112,5,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"Perseroan telah bekerja sama dengan IPB University dalam penelitian jasa lanskap berbasis i-Tree Eco, menghasilkan kontribusi jasa lanskap yang baik dan Ruang Terbuka Hijau Privat sebagai aset ekologis.",kerjasama penelitian lanskap dengan ipb university menggunakan i-tree eco,e,action,neutral,0.0,"['governance', 'environmental-claims']","Membentuk kemitraan penelitian untuk meningkatkan praktik keberlanjutan, tanpa mengekspresikan hasil atau komitmen.",Sustainability_Report_PT_Sentul_City_Tbk_2025,28
112,6,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"Dewan Komisaris memberikan apresiasi yang tinggi kepada semua pihak yang telah terlibat, berkontribusi dan mendukung terlaksananya berbagai program pemeliharaan dan pengembangan Lingkungan Hidup, Pemberdayaan Masyarakat, Pendidikan dan Pengembangan Sosial Kemasyarakatan lainnya.","apresiasi program lingkungan, sosial, dan pendidikan",g,none,neutral,0.0,['governance'],Menyampaikan apresiasi kepada pihak terlibat tanpa mengekspresikan komitmen atau hasil.,Sustainability_Report_PT_Sentul_City_Tbk_2025,31
112,7,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"Perseroan terus meningkatkan kontribusi terkait pertumbuhan ekonomi berkelanjutan, dengan menaati berbagai ketentuan yang berlaku, khususnya dari Otoritas Jasa Keuangan, dan mendorong pertumbuhan ekonomi dengan mengedepankan keselarasan antara aspek ekonomi, sosial, dan lingkungan hidup.",peningkatan kontribusi ekonomi berkelanjutan dan kepatuhan regulasi,g,action,neutral,0.0,['governance'],Mengekukan upaya pemenuhan regulasi dan pertumbuhan ekonomi berkelanjutan tanpa mengekspresikan hasil kuantitatif.,Sustainability_Report_PT_Sentul_City_Tbk_2025,33
112,8,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,"Peraturan Nomor 51/POJK.03/2017 tentang Penerapan Keuangan Berkelanjutan bagi Lembaga Jasa Keuangan, Emiten dan Perusahaan Publik.",pengungkapan regulasi pojk 51/2017 tentang keuangan berkelanjutan,g,none,neutral,0.0,['governance'],"Mengekukan kepatuhan terhadap peraturan keuangan sustainable finance, tanpa mengekspresikan hasil atau komitmen.",Sustainability_Report_PT_Sentul_City_Tbk_2025,15
112,9,2026-06-03T18:43:45Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_few_shot_indonesian.md,Dewan Komisaris mendukung upaya Perseroan memprakasasi dan mendorong pelaksanaan berbagai program yang sejalan dengan Tujuan Pembangunan Berkelanjutan.,dukungan program sustainable development goals,s,commitment,neutral,0.0,"['opportunity', 'governance']","Menunjukkan dukungan terhadap program Sustainable Development Goals, tanpa mengekspresikan hasil atau risiko.",Sustainability_Report_PT_Sentul_City_Tbk_2025,17
113,0,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,"PT Sentul City Tbk melalui tema “Elevating Lives, Building Sustainable Growth” merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",environment,e,none,positive,1.0,['environmental-claims'],"The segment outlines the company's sustainability vision and emphasis on environmental stewardship, indicating a positive stance on environmental responsibility.",Sustainability_Report_PT_Sentul_City_Tbk_2025,40
113,1,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,"Sebagai perusahaan properti, Perusahaan mengedepankan pembangunan ruang hidup yang memajukan kualitas hidup masyarakat melalui kota hijau yang berkelanjutan dan inovatif berkonsep Eco-City dalam area seluas 3.100 hektar.",environment,e,action,positive,1.0,"['climate-d-s', 'environmental-claims']","The segment highlights the company's ongoing development of a sustainable green city, reflecting a positive environmental action.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
113,2,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,"Misi Perusahaan pun semakin dioptimalkan dengan adanya rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",social,s,none,neutral,0.0,[],"The segment mentions a future development plan for a health-focused city, indicating a strategic initiative without explicit positive or negative evaluation.",Sustainability_Report_PT_Sentul_City_Tbk_2025,20
113,3,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,Pengembangan kawasan yang dilaksanakan oleh Perseroan sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB (Sustainable Development Goals/SDGs) dan menghindari hal-hal yang bertentangan dengan Tujuan Pembangunan Berkelanjutan/TPB (Sustainable Development Goals/SDGs).,governance,g,none,neutral,0.0,"['governance', 'climate-d']","The segment describes the company's alignment with Sustainable Development Goals, reflecting a governance-oriented commitment to sustainable development.",Sustainability_Report_PT_Sentul_City_Tbk_2025,26
113,4,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,Perseroan dari waktu ke waktu berusaha untuk meningkatkan sosialisasi budaya keberlanjutan kepada pimpinan dan karyawan.,social,s,action,positive,1.0,[],"The segment indicates continuous effort to raise sustainability awareness among leadership and employees, reflecting a positive social initiative.",Sustainability_Report_PT_Sentul_City_Tbk_2025,15
113,5,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,Kampanye nilai-nilai keberlanjutan mulai dari ruang lingkup terkecil dan terbatas sampai dengan ruang lingkup yang lebih luas perlu terus didorong agar nilai-nilai tersebut menjadi suatu budaya keberlanjutan.,social,s,action,positive,1.0,[],"The segment calls for expanding sustainability value campaigns to embed a culture of sustainability, indicating a proactive social action.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
113,6,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,Keterlibatan pemangku kepentingan dalam mengembangkan budaya dan praktik keberlanjutan adalah hal yang sangat penting untuk didorong dan diapresiasi.,governance,g,none,positive,1.0,['governance'],"The segment emphasizes stakeholder involvement in sustainability culture, reflecting a positive governance stance.",Sustainability_Report_PT_Sentul_City_Tbk_2025,18
113,7,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,"Dengan demikian, Perusahaan dapat menjadikan setiap langkah pembangunan berkontribusi membentuk pertumbuhan yang lebih bernilai untuk masa depan yang berkelanjutan, inklusif, dan bermakna.",environment,e,none,positive,1.0,['environmental-claims'],"The segment conveys that each development step contributes to valuable sustainable growth, indicating a positive environmental outlook.",Sustainability_Report_PT_Sentul_City_Tbk_2025,22
113,8,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,"Otoritas Jasa Keuangan pada tanggal 18 Juli 2017 telah mengundangkan Peraturan Nomor 51/POJK.03/2017 tentang Penerapan Keuangan Berkelanjutan bagi Lembaga Jasa Keuangan, Emiten dan Perusahaan Publik.",governance,g,none,neutral,0.0,"['governance', 'climate-d']","The segment references a regulatory framework for sustainable finance, indicating a governance-related acknowledgment without expressing sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,25
113,9,2026-06-03T18:44:47Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_10,tone_zero_shot_indonesian.md,Ketentuan tersebut di atas merupakan salah satu payung hukum pelaksanaan pembangunan berkelanjutan.,governance,g,none,neutral,0.0,['governance'],"The segment explains that the regulation serves as a legal framework for sustainable development, reflecting a governance context.",Sustainability_Report_PT_Sentul_City_Tbk_2025,12
