review_id,label,tone_pred,sentiment_pred,ontology_path,mapping_method,mapping_confidence,proposed_ontology_path,proposed_t2_label,suggested_rule_tone,suggested_hybrid_tone,suggested_sentiment,review_status,review_notes,text_for_topic
a28_de38d9a37456,BEST-SR_2024_pdf/batch_9/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"Performance assessment of the Nomination and Remuneration Committee is carried out by self-assessment, and the results are then reported to the Board of Commissioners as the direct supervisor. Some aspects that form the basis of the assessment include the following: 1. Attendance Rate. 2. Commitment to prioritize the Company's interests. 3. Compliance with the prevailing law and regulations."
a28_af49a1be9111,BEST-SR_2024_pdf/batch_9/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"Performance assessment of the Nomination and Remuneration Committee is carried out by self-assessment, and the results are then reported to the Board of Commissioners as the direct supervisor. Some aspects that form the basis of the assessment include the following: 1. Attendance Rate. 2. Commitment to prioritize the Company's interests. 3. Compliance with the prevailing law and regulations."
a28_f82adaf27c2a,BEST-SR_2024_pdf/batch_9/rec_11,Commitment,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"BeFa conducts a structured and periodic assessment of the performance of both the Board of Commissioners and the Board of Directors to ensure alignment with the Company's strategic objectives and operational targets. The evaluation process is guided by clear criteria designed to measure effectiveness, accountability, and"
a28_182ada7655da,icr-sustainability-23-24_pdf/batch_7/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Positive,needs_review,,"The new Concordat for the Environmental Sustainability of Research and Innovation Practice primary aims are to promote environmentally responsible practices in research and innovation, reducing negative environmental impacts and emissions associated with these activities."
a28_738e73222f13,icr-sustainability-23-24_pdf/batch_7/rec_10,Unknown,Positive,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Due to cultural change, ActNow and our energy manager the ICR has continued to achieve substantial savings of nearly a quarter of a million pounds on its 2023/24 bills compared to predicted usage."
a28_19f717ddd2b5,BEST-SR_2024_pdf/batch_9/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Neutral,needs_review,,The members of the Board of Commissioners and Board of Directors receive salary and benefits based on their performance and roles.
a28_ea1f09cdf878,BEST-SR_2024_pdf/batch_9/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"To support the Nomination and Remuneration policy, the Company has a Nomination and Remuneration Committee that is responsible for assisting the Board of Commissioners duties to realize good corporate governance (GCG). This is also in line with the Financial Services Authority Regulation No.34/POJK.04/2014 dated December 8, 20214 (POJK 34) concerning the Nomination and Remuneration Committee of Issuers or Public Companies."
a28_41c5e3302c65,BEST-SR_2024_pdf/batch_9/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"Performance assessment of the Nomination and Remuneration Committee is carried out by self-assessment, and the results are then reported to the Board of Commissioners as the direct supervisor. Some aspects that form the basis of the assessment include the following: 1. Attendance Rate. 2. Commitment to prioritize the Company's interests. 3. Compliance with the prevailing law and regulations."
a28_2d1b3d3ae18b,BEST-SR_2024_pdf/batch_9/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"Performance assessment of the Nomination and Remuneration Committee is carried out by self-assessment, and the results are then reported to the Board of Commissioners as the direct supervisor. Some aspects that form the basis of the assessment include the following: 1. Attendance Rate. 2. Commitment to prioritize the Company's interests. 3. Compliance with the prevailing law and regulations."
a28_cb80f632be76,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_6/rec_2,Action,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Positive,needs_review,,"PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG)."
a28_79f6f06ba5a3,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_6/rec_2,Action,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Positive,needs_review,,"PTBA juga berkomitmen untuk menjalankan bisnis berkelanjutan dengan menerapkan keselarasan antara aspek Environmental, Social, and Governance (ESG)."
a28_d20a4e6a5881,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_6/rec_6,Outcome,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Positive,needs_review,,"Dengan visi menjadi perusahaan energi kelas dunia, PTBA telah memiliki roadmap manajemen karbon hingga 2050, baik bersifat pengurangan emisi (reducing emission sources/ maupun peningkatan penyerapan emisi (increase carbon sinks)."
a28_039271e9c35b,BEST-SR_2024_pdf/batch_9/rec_11,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Neutral,needs_review,,"BeFa conducts a structured and periodic assessment of the performance of both the Board of Commissioners and the Board of Directors to ensure alignment with the Company's strategic objectives and operational targets. The evaluation process is guided by clear criteria designed to measure effectiveness, accountability, and"
a28_01d3b3dbc248,icr-sustainability-23-24_pdf/batch_7/rec_2,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"Thanks to activities such as a new energy management system and research led energy saving behaviours, the ICR's emissions from direct sources (Scope 1) and indirect sources (Scope 2) have decreased by 16% since 2018/19."
a28_c202d12a0861,icr-sustainability-23-24_pdf/batch_7/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"There has been small decrease in waste emissions compared to the baseline year of 2018/29, with fluctuations in waste volumes in the intervening years due to the pandemic and large construction projects."
a28_28c68cc9c7f1,icr-sustainability-23-24_pdf/batch_7/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,The ICR continues to be zero waste directly to landfill and is going out to tender for a new waste contract in 2025.
a28_8956dd8a3140,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_14d3d4e46e63,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_eab94079b1e9,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_7d97680bc508,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_0d9a0152040f,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_94e5ccf84f36,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_f94a59f3c266,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_c06d3e3f817e,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,"Social Impact includes education (Endava Tech Campus), health, and environment initiatives."
a28_72196932c1dd,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"Operating Responsibly covers integrity and ethics, human rights and labour relations, tax transparency, rewarding shared efforts, corporate governance, focus on customer experience, and driving sustainable procurement."
a28_620ebae90e3c,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions
a28_e79821fbf25c,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_812e7d41371f,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_e6d9dbe3245c,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_4547732fde99,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_2ed17aecb82e,Endava We Care Sustainability Report 2024_pdf/batch_2/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
