record_id,tone_pred,language,trigger_category,trigger_count,triggers,text
r098_002,missing,en,hedge,1,expected?,"Management periodically evaluates its tax positions with respect to situations in which applicable tax regulation is subject to interpretation. Where appropriate, management establishes provisions based on the amounts expected to be paid to the tax authorities."
r098_003,missing,en,hedge,1,plans?,The Group has defined benefit and defined contribution plans and is required to provide minimum pension benefits as stipulated in the Omnibus Law and related regulations.
r099_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r099_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r099_001,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r099_001,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r099_001,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r099_002,missing,en,commitment,1,\bwill\b,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future."
r100_000,missing,id,commitment,1,komitmen,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r100_000,missing,id,regulatory_id,1,perseroan,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r100_001,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r100_001,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r101_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r101_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r101_002,missing,en,action,1,carried out,Risk management is carried out by the management of the Group under the direction of the Board of Directors. The Board of Directors identifies and evaluates financial risks.
r102_002,missing,en,commitment,1,\bwill\b,"If up to those dates, the customers do not pay the invoice, the Group will hold the access given to customers, collection department or the sales representative will contact the corporate customer to ask the continuity of the service given by the Group."
r102_003,missing,en,outcome,1,reduced?,"In addition, receivable balances are monitored on an ongoing basis to reduce the Group's exposure to bad debts."
r102_004,missing,en,table_layout,2,total|\d+\.\d+|\d+%,"As at 31 December 2022, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT OCBC NISP Tbk and PT BPR Sarana Utama Multidana represent 36%, 31%, 16%, 4%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk."
r102_005,missing,en,table_layout,2,total|\d+\.\d+|\d+%,"As at 31 December 2021, cash in bank and time deposits maintained with PT Bank China Construction Bank Indonesia Tbk, PT Bank Central Asia Tbk, PT Bank KEB Hana Indonesia, PT Bank Sahabat Sampoerna and PT BPR Sarana Utama Multidana represent 54%, 22%, 13%, 3%, and 3% respectively, of total cash and cash equivalent also constitutes a concentration of credit risk."
r102_007,missing,en,commitment,1,\bwill\b,Liquidity risk is the risk that the Group will encounter difficulty in meeting financial obligations due to shortage of funds.
r102_008,missing,en,commitment,1,committed?,"The Group manages its liquidity profile to be able to finance its business activities and capital expenditures and to settle its debts by maintaining sufficient cash and cash equivalents, and the availability of funding through an adequate amount of committed credit facilities."
r103_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r103_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r104_000,missing,id,commitment,1,komitmen,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r104_000,missing,id,regulatory_id,1,perseroan,"Dengan adanya Sertifikat Energi Terbarukan yang diperoleh entitas anaknya dari PLN, Perseroan mampu mewujudkan komitmennya dalam mendukung tujuan keberlanjutan para pelanggan melalui penggunaan energi berkelanjutan."
r104_001,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r104_001,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r105_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r105_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r105_001,missing,en,commitment,1,\bwill\b,"Through various strategic moves taken to overcome the existing limitations, the Company will continue to seize existing opportunities in order to create added value and sustainable growth in the future."
r106_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r106_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r107_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r107_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r107_003,missing,en,passive,1,were \w+ed,"The Company received Underpayment Tax Assessment Letters ... for VAT and PPh 26, did not pay, filed objections and appeals, which were rejected, and later paid the underpayment with penalties."
r108_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r108_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r108_001,missing,en,commitment,1,\bwill\b,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r108_001,missing,en,action,1,established?,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r108_001,missing,en,hedge,1,potential,"The Company has also established numerous strategic partnerships which will support the business to expand services, enhance customer response times, and maximize its potential growth in Indonesia."
r108_004,missing,en,table_layout,1,\btable\b,"The deferred tax assets for the years ended 31 December 2022 and 2021 are presented in the table, showing amounts related to employee benefits, long‑term liabilities, fixed assets, and other items."
r109_000,missing,en,commitment,1,commitment,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
r109_000,missing,en,outcome,1,obtained?,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
